timeSeries,lon,lat
"9486",-149.86234,59.766323
"9487",-149.7387,59.75344
"9488",-149.54152,59.755913
"9510",-153.2573,59.837696
"9511",-153.23961,59.828655
"9512",-153.1857,59.837276
"9513",-153.07831,59.836575
"9514",-152.97092,59.83579
"9515",-151.7907,59.812458
"9516",-151.05643,59.816113
"9517",-151.02069,59.815315
"9518",-151.00282,59.81491
"9519",-150.98495,59.814507
"9520",-150.91347,59.812862
"9521",-150.00497,59.7707
"9522",-149.98714,59.77016
"9523",-149.93146,59.78638
"9524",-149.91362,59.78583
"9525",-149.89578,59.785282
"9526",-149.8601,59.784172
"9527",-149.7732,59.763508
"9528",-149.59499,59.7577
"9529",-149.54033,59.764835
"9554",-153.27519,59.837795
"9555",-153.23898,59.85548
"9556",-153.22108,59.855373
"9557",-153.1678,59.837166
"9558",-153.04251,59.836323
"9559",-153.02461,59.836193
"9560",-153.00671,59.83606
"9561",-152.98882,59.835926
"9562",-151.8074,59.83063
"9563",-150.96626,59.823032
"9564",-150.03958,59.780697
"9565",-150.02174,59.780163
"9566",-149.9493,59.786926
"9567",-149.77092,59.781357
"9568",-149.5736,59.783875
"9569",-149.53912,59.773758
"9592",-153.04225,59.845264
"9593",-152.98854,59.844868
"9594",-151.78891,59.83927
"9595",-150.03638,59.807476
"9596",-149.96605,59.7964
"9597",-149.75195,59.78971
"9598",-149.60925,59.78506
"9599",-149.53793,59.78268
"9600",-149.5201,59.782078
"9617",-153.20274,59.873154
"9618",-151.78831,59.84821
"9619",-149.96388,59.81425
"9620",-149.76865,59.799206
"9621",-149.62592,59.794575
"9622",-149.48323,59.789787
"9636",-153.1846,59.881985
"9637",-153.16667,59.881874
"9638",-153.14876,59.88176
"9639",-153.13083,59.881645
"9640",-151.78772,59.857147
"9641",-149.98174,59.814793
"9642",-149.76752,59.80813
"9643",-149.62357,59.81242
"9644",-149.60571,59.81183
"9645",-149.58786,59.811237
"9646",-149.5724,59.792797
"9658",-153.11267,59.89047
"9659",-153.09474,59.890347
"9660",-153.07681,59.890224
"9661",-153.05888,59.8901
"9662",-151.76921,59.865784
"9663",-149.6414,59.813007
"9664",-149.57002,59.810642
"9677",-153.0407,59.89891
"9678",-153.02277,59.89878
"9679",-153.00484,59.898647
"9680",-152.91518,59.89795
"9681",-152.89725,59.8978
"9682",-152.87932,59.89765
"9683",-152.86139,59.8975
"9684",-152.84346,59.897346
"9685",-152.82552,59.897186
"9686",-152.80759,59.89703
"9687",-151.78653,59.87502
"9688",-149.76637,59.817055
"9689",-149.62238,59.821342
"9699",-152.98663,59.907455
"9700",-152.96869,59.90732
"9701",-152.93282,59.907032
"9702",-152.78966,59.896866
"9703",-151.78593,59.883957
"9704",-149.7831,59.826546
"9705",-149.72722,59.84268
"9706",-149.6212,59.830265
"9707",-149.60335,59.829674
"9721",-152.789,59.91475
"9722",-152.75313,59.914417
"9723",-151.76802,59.88366
"9724",-149.79982,59.836037
"9725",-149.74393,59.852177
"9726",-149.6379,59.839775
"9727",-149.60216,59.838596
"9738",-152.77074,59.923523
"9739",-152.73485,59.923187
"9740",-152.7169,59.923016
"9741",-151.74889,59.90123
"9742",-149.83443,59.84609
"9743",-149.76067,59.861675
"9744",-149.63672,59.848698
"9745",-149.60098,59.84752
"9761",-152.69861,59.93178
"9762",-151.74828,59.910168
"9763",-149.84894,59.87342
"9764",-149.83105,59.87286
"9765",-149.81317,59.8723
"9766",-149.79529,59.871735
"9767",-149.74278,59.861103
"9768",-149.63554,59.85762
"9787",-152.68066,59.931606
"9788",-151.72974,59.9188
"9789",-149.77626,59.880093
"9790",-149.72261,59.878376
"9791",-149.61649,59.865955
"9792",-149.56166,59.873096
"9793",-149.34714,59.86576
"9806",-152.69826,59.940723
"9807",-151.72913,59.927734
"9808",-149.59741,59.874287
"9809",-149.36502,59.866383
"9826",-152.69756,59.958603
"9827",-151.71056,59.936367
"9828",-149.59624,59.88321
"9829",-149.54137,59.890343
"9830",-149.36377,59.875305
"9843",-151.72789,59.94561
"9844",-149.73819,59.896797
"9845",-149.63083,59.893314
"9846",-149.57596,59.90046
"9847",-149.55806,59.899864
"9848",-149.34589,59.87468
"9866",-152.6609,59.976128
"9867",-151.70932,59.95424
"9868",-149.73705,59.90572
"9869",-149.61176,59.901646
"9870",-149.27184,59.889996
"9871",-149.25395,59.88936
"9890",-151.70871,59.963177
"9891",-149.61057,59.91057
"9892",-149.55566,59.91771
"9893",-149.25139,59.907196
"9908",-152.66054,59.98507
"9909",-151.70808,59.97211
"9910",-149.69891,59.922417
"9911",-149.64519,59.92067
"9912",-149.6082,59.928413
"9913",-149.26929,59.907833
"9914",-149.23349,59.906555
"9931",-152.66017,59.994007
"9932",-151.69012,59.9718
"9933",-149.73358,59.93249
"9934",-149.6261,59.929005
"9935",-149.51744,59.93435
"9936",-149.3396,59.91928
"9937",-149.268,59.91675
"9938",-149.2501,59.916115
"9957",-151.68887,59.989674
"9958",-149.64284,59.938515
"9959",-149.4983,59.94267
"9960",-149.44456,59.94084
"9961",-149.31918,59.93649
"9962",-149.26672,59.92567
"9963",-149.24754,59.933952
"9988",-152.64146,60.011707
"9989",-151.68825,59.99861
"9990",-149.64166,59.947437
"9991",-149.46126,59.95037
"9992",-149.26544,59.93459
"10016",-152.5871,60.020084
"10017",-151.68762,60.00755
"10018",-149.73013,59.959263
"10019",-149.65842,59.956944
"10020",-149.44333,59.94976
"10021",-149.26418,59.94351
"10022",-149.20914,59.95051
"10050",-152.60472,60.029213
"10051",-151.687,60.016483
"10052",-149.72897,59.968185
"10053",-149.69194,59.975952
"10054",-149.65607,59.97479
"10055",-149.42418,59.95807
"10056",-149.29872,59.953697
"10057",-149.2629,59.95243
"10087",-152.62198,60.04728
"10088",-152.58595,60.046906
"10089",-151.669,60.01617
"10090",-149.4217,59.97591
"10091",-149.26161,59.96135
"10092",-149.22447,59.968987
"10116",-152.56755,60.055653
"10117",-151.66774,60.034042
"10118",-149.25905,59.979187
"10119",-149.20525,59.97726
"10120",-149.20784,59.959427
"10121",-149.04391,59.97136
"10122",-148.97223,59.968674
"10137",-151.66711,60.04298
"10138",-149.42046,59.98483
"10139",-149.2757,59.988743
"10140",-149.0605,59.98094
"10141",-148.99014,59.96935
"10167",-152.56717,60.064594
"10168",-151.66647,60.051918
"10169",-149.41798,60.00267
"10170",-149.29364,59.989376
"10171",-149.20395,59.98618
"10172",-149.07843,59.981606
"10173",-149.0233,59.988525
"10174",-148.98878,59.978264
"10175",-148.95157,59.98583
"10176",-148.93364,59.98515
"10177",-148.91571,59.984467
"10201",-152.56677,60.073532
"10202",-151.64783,60.060535
"10203",-149.29236,59.998295
"10204",-149.20265,59.9951
"10205",-149.0771,59.990524
"10206",-148.98744,59.987183
"10207",-148.91434,59.99338
"10232",-152.56639,60.08247
"10233",-151.62918,60.069157
"10234",-149.38084,60.010353
"10235",-149.29109,60.007214
"10236",-149.18211,60.01229
"10237",-149.07576,59.99944
"10238",-148.98608,59.996098
"10270",-152.566,60.09141
"10271",-151.62854,60.07809
"10272",-149.39879,60.01097
"10273",-149.30777,60.016766
"10274",-149.27187,60.0155
"10275",-149.1808,60.021206
"10276",-149.07443,60.008358
"10277",-148.98337,60.01393
"10306",-151.61052,60.07777
"10307",-149.4155,60.02051
"10308",-149.2693,60.033337
"10309",-149.25134,60.0327
"10310",-149.05515,60.01661
"10337",-152.58365,60.100544
"10338",-151.59184,60.086384
"10339",-149.30522,60.034607
"10340",-149.14227,60.037743
"10341",-149.03586,60.02486
"10368",-152.54639,60.126976
"10369",-151.59053,60.104256
"10370",-149.42851,60.05681
"10371",-149.30396,60.043526
"10372",-149.01656,60.033108
"10400",-152.58287,60.11842
"10401",-152.56404,60.13611
"10402",-151.57184,60.112865
"10403",-149.3014,60.061363
"10404",-149.14096,60.046658
"10405",-149.1037,60.054264
"10406",-149.01521,60.042027
"10435",-152.63666,60.127922
"10436",-152.60054,60.127552
"10437",-152.54599,60.135914
"10438",-151.55313,60.12147
"10439",-149.31938,60.061993
"10440",-149.06642,60.06186
"10441",-148.9959,60.05027
"10472",-152.65434,60.137043
"10473",-152.63629,60.136864
"10474",-152.56326,60.153988
"10475",-152.5456,60.14485
"10476",-151.5351,60.121143
"10477",-149.42726,60.065727
"10478",-149.30013,60.070282
"10479",-149.08307,60.071438
"10480",-149.0471,60.07011
"10481",-149.02913,60.069443
"10482",-149.01115,60.068775
"10515",-152.68939,60.164223
"10516",-152.58095,60.16312
"10517",-151.51637,60.129745
"10518",-149.29758,60.08812
"10544",-152.59903,60.163307
"10545",-152.56287,60.162926
"10546",-151.49765,60.138344
"10547",-149.4403,60.102024
"10548",-149.31557,60.088753
"10586",-152.59865,60.17225
"10587",-151.49628,60.15621
"10588",-149.31303,60.10659
"10619",-152.70712,60.173336
"10620",-152.67096,60.17298
"10621",-152.61635,60.181374
"10622",-152.56248,60.171867
"10623",-151.47754,60.16481
"10624",-149.42105,60.110332
"10625",-149.33104,60.10722
"10644",-152.72485,60.18245
"10645",-152.59825,60.181187
"10646",-152.58017,60.180996
"10647",-151.47685,60.173744
"10648",-149.41982,60.11925
"10649",-149.32976,60.11614
"10670",-152.59787,60.19013
"10671",-151.4407,60.17306
"10672",-149.38129,60.135853
"10673",-149.32849,60.12506
"10694",-152.77844,60.200832
"10695",-152.74225,60.200497
"10696",-152.72417,60.20033
"10697",-151.43932,60.19093
"10698",-149.38002,60.144775
"10699",-149.362,60.14415
"10700",-149.32596,60.1429
"10722",-152.81432,60.210094
"10723",-152.74191,60.20944
"10724",-151.42053,60.19952
"10748",-152.83209,60.219196
"10749",-152.814,60.219036
"10750",-151.40173,60.208107
"10768",-152.86801,60.228443
"10769",-152.83179,60.228134
"10770",-152.77678,60.245533
"10771",-152.72241,60.245026
"10772",-152.59558,60.243763
"10773",-152.57747,60.243572
"10774",-152.55934,60.243378
"10775",-152.54123,60.243183
"10776",-151.40103,60.21704
"10791",-152.88582,60.237534
"10792",-152.75832,60.254307
"10793",-152.72208,60.253967
"10794",-152.70395,60.25379
"10795",-152.68582,60.253616
"10796",-152.61333,60.25289
"10797",-152.5227,60.251926
"10798",-151.38222,60.225624
"10816",-152.90334,60.255566
"10817",-152.79457,60.254635
"10818",-152.66733,60.26238
"10819",-152.63144,60.253075
"10820",-151.3815,60.23456
"10835",-152.81204,60.272675
"10836",-152.75798,60.263245
"10837",-152.63069,60.270954
"10838",-152.52231,60.260864
"10839",-151.36197,60.25207
"10853",-152.92116,60.264652
"10854",-152.86646,60.273144
"10855",-152.83018,60.272835
"10856",-152.81172,60.281616
"10857",-152.48521,60.27834
"10858",-151.38008,60.252426
"10882",-152.92058,60.28253
"10883",-152.848,60.28193
"10884",-152.50294,60.287483
"10885",-152.46666,60.287075
"10886",-151.36125,60.261005
"10903",-152.93843,60.291615
"10904",-152.92027,60.29147
"10905",-152.84738,60.29981
"10906",-151.36052,60.26994
"10923",-152.9926,60.300972
"10924",-152.91998,60.30041
"10925",-152.86522,60.308903
"10926",-152.46582,60.30495
"10927",-152.42952,60.304535
"10928",-152.41138,60.30432
"10929",-152.39322,60.304104
"10930",-151.3598,60.278873
"10946",-152.97417,60.309776
"10947",-152.88338,60.309055
"10948",-151.34094,60.287453
"10966",-152.99203,60.31885
"10967",-152.95543,60.32752
"10968",-152.93727,60.327374
"10969",-152.90123,60.318146
"10970",-152.39278,60.313046
"10971",-151.35837,60.29674
"10994",-152.37373,60.330704
"10995",-151.35764,60.305676
"11010",-151.33878,60.314255
"11029",-152.37329,60.33964
"11030",-151.33731,60.332123
"11049",-152.37285,60.34858
"11050",-151.35547,60.332478
"11072",-152.37239,60.357517
"11073",-152.04465,60.362114
"11074",-152.00829,60.361584
"11075",-151.35475,60.34141
"11092",-152.35332,60.375175
"11093",-152.02594,60.37079
"11094",-152.00775,60.37052
"11095",-151.33513,60.358925
"11115",-152.33467,60.383892
"11116",-152.29828,60.38344
"11117",-152.26189,60.382973
"11118",-152.04411,60.37105
"11119",-151.97083,60.378918
"11120",-151.3533,60.35928
"11145",-152.27962,60.392143
"11146",-152.02539,60.379726
"11147",-151.35257,60.368214
"11183",-152.26141,60.39191
"11184",-151.98846,60.388126
"11185",-151.95207,60.38758
"11186",-151.35185,60.377148
"11217",-152.24225,60.409554
"11218",-151.31474,60.385365
"11248",-151.96971,60.39679
"11249",-151.29655,60.385002
"11250",-151.27838,60.384636
"11274",-151.9868,60.414936
"11275",-151.94983,60.423325
"11276",-151.25868,60.402138
"11299",-152.25998,60.418724
"11300",-152.24178,60.41849
"11301",-151.93105,60.431984
"11302",-151.25793,60.41107
"11324",-152.3137,60.437294
"11325",-152.2595,60.42766
"11326",-151.94926,60.432262
"11327",-151.25719,60.420002
"11354",-152.31323,60.44623
"11355",-151.9487,60.4412
"11356",-151.91168,60.449577
"11357",-151.25642,60.428936
"11383",-152.31277,60.45517
"11384",-151.9299,60.44986
"11385",-151.89287,60.458233
"11386",-151.25568,60.43787
"11420",-151.92934,60.458797
"11421",-151.23595,60.455368
"11450",-152.31232,60.464108
"11451",-151.92877,60.46773
"11452",-151.87405,60.466885
"11453",-151.25417,60.455738
"11483",-152.32918,60.49115
"11484",-151.9282,60.47667
"11485",-151.87288,60.484756
"11486",-151.25342,60.464672
"11520",-151.92763,60.485607
"11521",-151.85405,60.493404
"11522",-151.8358,60.493114
"11523",-151.25266,60.473602
"11551",-152.31046,60.49986
"11552",-151.92706,60.49454
"11553",-151.2519,60.482536
"11583",-152.29126,60.517506
"11584",-151.92648,60.50348
"11585",-151.81694,60.50176
"11586",-151.25114,60.49147
"11615",-151.90823,60.503197
"11616",-151.85345,60.502342
"11617",-151.8352,60.502052
"11618",-151.2504,60.500404
"11657",-152.29079,60.526443
"11658",-151.92535,60.52135
"11659",-151.88939,60.511852
"11660",-151.87112,60.511566
"11661",-151.83461,60.51099
"11662",-151.24963,60.50934
"11699",-152.27156,60.54409
"11700",-152.25328,60.543858
"11701",-151.90707,60.521072
"11702",-151.24889,60.51827
"11748",-151.22986,60.526833
"11790",-152.25232,60.56173
"11791",-151.2291,60.535767
"11792",-151.13776,60.53387
"11830",-152.21524,60.570194
"11831",-151.21083,60.53539
"11832",-151.19257,60.535015
"11833",-151.17273,60.5525
"11834",-151.1187,60.542416
"11877",-152.19644,60.578888
"11878",-151.19025,60.561813
"11879",-151.17195,60.56143
"11880",-151.13539,60.560665
"11881",-151.09962,60.55096
"11920",-152.17763,60.58758
"11921",-151.26262,60.57224
"11922",-151.24434,60.57187
"11923",-151.20775,60.57112
"11954",-152.15881,60.596275
"11955",-151.28091,60.572605
"11978",-152.13998,60.60496
"11979",-151.28017,60.58154
"12015",-151.27867,60.599407
"12049",-152.13948,60.6139
"12050",-151.29697,60.59977
"12077",-152.13896,60.622837
"12078",-152.10179,60.631268
"12079",-151.29549,60.617638
"12114",-152.1196,60.64046
"12115",-152.08292,60.63995
"12116",-151.3138,60.618
"12154",-152.06406,60.648624
"12155",-151.31305,60.626934
"12183",-151.29324,60.64444
"12226",-152.06299,60.6665
"12227",-151.31157,60.644802
"12263",-151.31009,60.662666
"12301",-151.32843,60.66303
"12344",-152.06244,60.675438
"12345",-151.34604,60.67232
"12380",-152.00572,60.701454
"12381",-151.34457,60.69019
"12407",-152.07974,60.69357
"12408",-152.02354,60.71066
"12409",-151.98679,60.71012
"12410",-151.96841,60.709846
"12411",-151.36293,60.690544
"12437",-152.09706,60.7117
"12438",-152.04192,60.710922
"12439",-151.94948,60.71851
"12440",-151.3622,60.69948
"12469",-152.04138,60.71986
"12470",-151.93053,60.72717
"12471",-151.36073,60.717346
"12498",-152.09547,60.738514
"12499",-152.07709,60.738255
"12500",-151.91156,60.735825
"12501",-151.70929,60.732582
"12502",-151.6909,60.732273
"12503",-151.37912,60.7177
"12523",-151.91098,60.744762
"12524",-151.87419,60.744194
"12525",-151.72704,60.741825
"12526",-151.37839,60.726635
"12548",-151.74481,60.75107
"12549",-151.69026,60.74121
"12550",-151.35928,60.735214
"12569",-151.8736,60.75313
"12570",-151.7816,60.751667
"12571",-151.32176,60.74343
"12590",-151.854,60.770714
"12591",-151.8178,60.761196
"12592",-151.78099,60.760605
"12593",-151.68962,60.750145
"12594",-151.32103,60.752365
"12595",-151.26585,60.75127
"12617",-151.835,60.77936
"12618",-151.79878,60.769836
"12619",-151.72516,60.76863
"12620",-151.30263,60.752003
"12621",-151.2283,60.759464
"12642",-151.70612,60.77726
"12643",-151.22752,60.768394
"12673",-151.72389,60.786503
"12674",-151.22676,60.77733
"12698",-151.20758,60.78589
"12718",-151.72325,60.79544
"12719",-151.17076,60.78513
"12720",-151.15234,60.784748
"12721",-151.11552,60.783978
"12722",-151.0787,60.783195
"12747",-151.74106,60.80468
"12748",-151.16997,60.794064
"12749",-151.11473,60.792908
"12750",-151.04108,60.791336
"12751",-151.02266,60.790936
"12772",-151.77667,60.823154
"12773",-151.00258,60.8084
"12796",-151.00175,60.81733
"12821",-151.79327,60.85026
"12822",-150.98332,60.816925
"12823",-150.94647,60.81611
"12841",-150.94478,60.83397
"12842",-148.99516,60.767563
"12865",-151.7742,60.8589
"12866",-150.90704,60.842075
"12867",-149.01077,60.786068
"12868",-148.95564,60.784042
"12893",-150.90619,60.851006
"12894",-149.00938,60.794983
"12895",-148.93587,60.79228
"12916",-151.77234,60.885704
"12917",-150.88687,60.85952
"12918",-148.98961,60.803226
"12919",-148.93446,60.801193
"12952",-151.75325,60.89434
"12953",-150.86755,60.86803
"12954",-149.0066,60.812813
"12955",-148.91467,60.809425
"12978",-151.73413,60.90297
"12979",-150.8491,60.867607
"12980",-149.00523,60.821728
"12981",-148.89487,60.817654
"12997",-150.82976,60.87611
"12998",-149.00385,60.830643
"12999",-148.89203,60.835484
"13014",-151.73286,60.92084
"13015",-150.80952,60.893543
"13016",-150.017,60.863865
"13017",-149.99855,60.863327
"13018",-149.98012,60.862785
"13019",-149.94212,60.870625
"13020",-148.92883,60.836853
"13037",-150.79106,60.893116
"13038",-150.08968,60.874912
"13039",-150.07123,60.874386
"13040",-150.05278,60.873856
"13041",-150.03433,60.87332
"13042",-149.941,60.879547
"13043",-149.00246,60.83956
"13044",-148.90901,60.84508
"13061",-151.7131,60.938408
"13062",-151.6761,60.937786
"13063",-150.75322,60.901176
"13064",-150.10704,60.88436
"13065",-149.93987,60.888474
"13066",-149.03789,60.849815
"13067",-148.90761,60.853996
"13084",-150.73294,60.9186
"13085",-150.1244,60.89381
"13086",-149.9214,60.887924
"13087",-148.97847,60.874546
"13088",-148.96005,60.87387
"13089",-148.94162,60.87319
"13090",-148.90619,60.86291
"13108",-151.6748,60.955658
"13109",-151.63777,60.955025
"13110",-150.71353,60.927086
"13111",-150.17766,60.913216
"13112",-150.1418,60.903255
"13113",-149.90181,60.896297
"13114",-149.05356,60.868313
"13115",-149.03513,60.867645
"13116",-148.9969,60.87522
"13117",-148.94022,60.882107
"13134",-150.69414,60.935574
"13135",-149.89954,60.914146
"13136",-149.10747,60.879215
"13137",-149.08904,60.878555
"13138",-149.0706,60.877895
"13139",-148.9955,60.884136
"13140",-148.88635,60.87114
"13154",-151.61794,60.972576
"13155",-150.7117,60.944946
"13156",-150.67471,60.944057
"13157",-150.17659,60.922142
"13158",-149.87991,60.922516
"13159",-149.34584,60.89648
"13160",-149.30896,60.89522
"13161",-149.27206,60.893955
"13162",-149.23518,60.892677
"13163",-149.1983,60.89139
"13164",-149.17986,60.890743
"13165",-149.14299,60.889442
"13166",-149.12454,60.888786
"13167",-149.01256,60.893723
"13168",-148.92038,60.89034
"13169",-148.86508,60.88828
"13179",-150.65529,60.952538
"13180",-150.19402,60.93158
"13181",-149.87877,60.93144
"13182",-149.45401,60.91803
"13183",-149.41837,60.907883
"13184",-149.3999,60.907265
"13185",-149.363,60.90602
"13186",-149.30765,60.90414
"13187",-149.2523,60.902237
"13188",-149.21541,60.900955
"13189",-149.16008,60.899014
"13190",-149.0296,60.90331
"13191",-148.89911,60.907482
"13192",-148.84665,60.88759
"13205",-151.561,60.98947
"13206",-150.65436,60.961468
"13207",-150.21144,60.941017
"13208",-149.85915,60.939808
"13209",-149.38017,60.915565
"13210",-149.02684,60.921143
"13211",-148.84235,60.91433
"13225",-151.63513,60.990765
"13226",-151.56032,60.99841
"13227",-151.54178,60.998077
"13228",-150.6349,60.969944
"13229",-150.22888,60.950455
"13230",-149.87648,60.949287
"13231",-149.63742,60.93294
"13232",-149.61896,60.932354
"13233",-149.60048,60.931763
"13234",-149.58202,60.93117
"13235",-149.48967,60.92817
"13236",-149.4712,60.92756
"13237",-149.45274,60.92695
"13238",-149.32089,60.940445
"13239",-149.11775,60.933372
"13240",-149.04391,60.930725
"13241",-148.85936,60.923935
"13253",-151.63448,60.999702
"13254",-151.57819,61.007668
"13255",-151.52255,61.00668
"13256",-150.61546,60.97842
"13257",-150.24632,60.959885
"13258",-149.83835,60.957096
"13259",-149.54384,60.9389
"13260",-149.52536,60.938297
"13261",-149.48842,60.937088
"13262",-149.33936,60.941074
"13263",-149.30112,60.948734
"13264",-149.26416,60.947464
"13265",-149.1164,60.942287
"13266",-149.07947,60.940968
"13280",-151.63315,61.01757
"13281",-151.50331,61.01528
"13282",-150.57747,60.98643
"13283",-150.28229,60.96982
"13284",-149.8187,60.965458
"13285",-149.67197,60.951954
"13286",-149.65347,60.951374
"13287",-149.37373,60.96016
"13288",-149.33806,60.949993
"13289",-149.28133,60.957016
"13290",-149.24437,60.95574
"13291",-149.22589,60.9551
"13292",-149.20741,60.95446
"13293",-149.18893,60.95381
"13294",-149.13487,60.942944
"13312",-151.50261,61.024216
"13313",-150.54044,60.985504
"13314",-149.81752,60.97438
"13315",-149.72623,60.962612
"13316",-149.70773,60.962036
"13317",-149.68924,60.96146
"13318",-149.37244,60.969078
"13319",-149.33676,60.95891
"13320",-149.16911,60.962082
"13321",-149.13351,60.95186
"13344",-151.48337,61.03281
"13345",-151.44624,61.032127
"13346",-151.42769,61.031784
"13347",-151.40913,61.031437
"13348",-151.33566,61.021088
"13349",-151.2978,61.0293
"13350",-150.50145,61.002426
"13351",-150.29768,60.997097
"13352",-149.79903,60.973816
"13353",-149.78053,60.97325
"13354",-149.76202,60.97268
"13355",-149.74353,60.97211
"13356",-149.38965,60.97862
"13375",-151.38985,61.04002
"13376",-151.37129,61.03967
"13377",-151.31561,61.038593
"13378",-150.50047,61.011356
"13379",-149.53638,60.99242
"13380",-149.48087,60.99061
"13381",-149.42664,60.979855
"13400",-151.2963,61.047165
"13401",-150.46242,61.019337
"13402",-150.29666,61.006023
"13403",-149.59065,61.00313
"13404",-149.57214,61.00254
"13405",-149.53513,61.001343
"13406",-149.51662,61.00074
"13407",-149.4796,60.99953
"13408",-149.46109,60.99892
"13431",-151.2584,61.055367
"13432",-151.23984,61.054996
"13433",-151.22127,61.054623
"13434",-151.20271,61.05425
"13435",-151.18414,61.05387
"13436",-150.46144,61.028263
"13437",-150.31313,61.024376
"13438",-149.68202,61.01499
"13439",-149.60918,61.003727
"13459",-151.16478,61.062424
"13460",-150.42435,61.027306
"13461",-150.38626,61.035267
"13462",-149.71786,61.02507
"13463",-149.6623,61.02333
"13464",-149.62524,61.022156
"13490",-151.14542,61.070972
"13491",-150.38525,61.044193
"13492",-150.31209,61.033302
"13493",-149.68082,61.02391
"13516",-151.12604,61.07952
"13517",-151.10745,61.079132
"13518",-150.34816,61.043217
"13519",-150.3296,61.042725
"13520",-149.71667,61.033993
"13534",-150.34714,61.052143
"13535",-149.73282,61.05241
"13548",-151.10664,61.088062
"13549",-149.75136,61.052982
"13565",-151.10583,61.096996
"13566",-149.76872,61.062477
"13582",-151.10422,61.11486
"13583",-149.7861,61.071968
"13597",-149.80348,61.081455
"13615",-151.0848,61.1234
"13616",-149.82086,61.090942
"13637",-151.06537,61.13194
"13638",-149.89284,61.11102
"13639",-149.83827,61.100426
"13655",-151.08234,61.1502
"13656",-149.8917,61.11994
"13657",-149.85568,61.10991
"13674",-150.22527,61.138412
"13675",-150.20667,61.137905
"13676",-149.90913,61.129417
"13691",-151.0629,61.158737
"13692",-150.24387,61.13892
"13693",-150.187,61.14632
"13694",-149.92772,61.129967
"13712",-151.02397,61.175804
"13713",-150.22421,61.14734
"13714",-150.16731,61.15473
"13715",-149.98125,61.14945
"13716",-149.94518,61.13944
"13725",-150.20454,61.155758
"13726",-150.14763,61.16314
"13727",-149.99985,61.14999
"13736",-151.02231,61.19367
"13737",-150.20348,61.164684
"13738",-150.01622,61.168373
"13739",-149.97899,61.167297
"13749",-151.00282,61.202198
"13750",-150.18379,61.173096
"13751",-150.14655,61.172066
"13752",-150.03484,61.16891
"13761",-150.96466,61.21032
"13762",-150.94601,61.209908
"13763",-150.18272,61.182022
"13764",-150.01399,61.186226
"13774",-150.92735,61.209496
"13775",-150.1641,61.181507
"13776",-150.14546,61.180992
"13777",-150.03261,61.18676
"13786",-150.92563,61.22736
"13787",-150.86964,61.226105
"13788",-150.01286,61.19515
"13801",-150.8883,61.22653
"13802",-149.99423,61.19461
"13813",-150.9239,61.24522
"13814",-150.86787,61.24397
"13815",-150.83054,61.243122
"13816",-149.99199,61.21246
"13817",-149.97447,61.202995
"13818",-149.91856,61.20136
"13825",-150.82965,61.252052
"13826",-149.97334,61.21192
"13827",-149.88014,61.20918
"13831",-150.79138,61.260124
"13832",-150.7727,61.25969
"13833",-150.75403,61.259254
"13834",-149.91628,61.219208
"13835",-149.85802,61.235394
"13842",-150.73442,61.267746
"13843",-150.69705,61.26686
"13844",-150.41685,61.259914
"13845",-149.87668,61.23595
"13854",-150.7335,61.276676
"13855",-150.69612,61.27579
"13856",-150.45322,61.269802
"13857",-150.43452,61.26932
"13858",-150.39717,61.268356
"13859",-149.98634,61.257084
"13860",-149.96768,61.256542
"13861",-149.85686,61.24432
"13871",-150.67744,61.275345
"13872",-150.4709,61.279205
"13873",-150.39615,61.277287
"13874",-150.35878,61.27631
"13875",-150.07858,61.268677
"13876",-150.00389,61.26655
"13877",-149.94788,61.264923
"13878",-149.85568,61.253242
"13889",-150.67557,61.293205
"13890",-150.4896,61.27968
"13891",-150.33907,61.284748
"13892",-150.20825,61.281235
"13893",-150.18958,61.280724
"13894",-150.17088,61.280212
"13895",-150.1522,61.279694
"13896",-150.13353,61.279175
"13897",-150.11484,61.278652
"13898",-150.05879,61.277073
"13899",-149.94673,61.273846
"13900",-149.90938,61.27275
"13901",-149.85452,61.262165
"13907",-150.65593,61.30169
"13908",-150.5073,61.289078
"13909",-150.22588,61.290672
"13910",-149.83469,61.27053
"13917",-150.59886,61.309254
"13918",-150.58015,61.308796
"13919",-150.48761,61.297535
"13920",-150.337,61.3026
"13921",-150.2996,61.30161
"13922",-150.24457,61.29118
"13923",-149.90822,61.281677
"13924",-149.81483,61.278893
"13935",-150.61661,61.31864
"13936",-150.56145,61.308334
"13937",-150.50533,61.306934
"13938",-150.24352,61.300106
"13939",-149.90707,61.2906
"13940",-149.7938,61.296173
"13949",-150.57918,61.317726
"13950",-150.52206,61.32526
"13951",-150.27881,61.318966
"13952",-150.22375,61.308525
"13953",-149.90591,61.299522
"13954",-149.81247,61.296738
"13957",-150.53981,61.334656
"13958",-150.22162,61.326378
"13959",-149.90477,61.30845
"13960",-149.7926,61.305096
"13965",-150.258,61.336315
"13966",-149.90361,61.31737
"13967",-149.81012,61.314583
"13971",-149.90245,61.326294
"13972",-149.79141,61.31402
"13975",-149.9013,61.33522
"13976",-149.75163,61.330727
"13979",-149.90015,61.344143
"13980",-149.75043,61.33965
"13982",-149.88026,61.352516
"13983",-149.73172,61.339077
"13984",-149.71301,61.3385
"13985",-149.67436,61.346264
"13988",-149.89667,61.370914
"13989",-149.67314,61.355186
"13992",-149.69064,61.36469
"13995",-149.68944,61.37361
